epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202133,2021-08-15,471,MA,Coroatá,2103604,city,3300,5034.78579,0,95,0,0.0288,65544,True,False
202133,2021-08-15,485,MA,Cururupu,2103703,city,1467,4496.4139,0,27,1,0.0184,32626,True,False
202133,2021-08-15,488,MA,Davinópolis,2103752,city,596,4614.43171,0,29,0,0.0487,12916,True,False
202133,2021-08-15,479,MA,Dom Pedro,2103802,city,1466,6272.46278,0,32,0,0.0218,23372,True,False
202133,2021-08-15,472,MA,Duque Bacelar,2103901,city,798,6999.38602,0,18,0,0.0226,11401,True,False
202133,2021-08-15,473,MA,Esperantinópolis,2104008,city,962,5624.41534,0,27,0,0.0281,17104,True,False
202133,2021-08-15,477,MA,Estreito,2104057,city,3481,8185.38811,0,66,0,0.019,42527,True,False
202133,2021-08-15,459,MA,Feira Nova do Maranhão,2104073,city,1569,18493.63508,0,10,0,0.0064,8484,True,False
202133,2021-08-15,466,MA,Fernando Falcão,2104081,city,849,8116.6348,0,1,0,0.0012,10460,True,False
202133,2021-08-15,460,MA,Formosa da Serra Negra,2104099,city,1332,6916.60609,0,8,0,0.006,19258,True,False
202133,2021-08-15,469,MA,Fortaleza dos Nogueiras,2104107,city,1258,9947.02301,0,19,0,0.0151,12647,True,False
202133,2021-08-15,462,MA,Fortuna,2104206,city,1538,9879.87409,0,6,0,0.0039,15567,True,False
202133,2021-08-15,461,MA,Godofredo Viana,2104305,city,171,1429.40734,0,5,0,0.0292,11963,True,False
202133,2021-08-15,462,MA,Gonçalves Dias,2104404,city,1073,5979.71467,0,21,0,0.0196,17944,True,False
202133,2021-08-15,462,MA,Governador Archer,2104503,city,651,5980.158,0,6,0,0.0092,10886,True,False
202133,2021-08-15,478,MA,Governador Edison Lobão,2104552,city,773,4173.86609,0,33,0,0.0427,18520,True,False
202133,2021-08-15,460,MA,Governador Eugênio Barros,2104602,city,1606,9513.09087,0,11,0,0.0068,16882,True,False
202133,2021-08-15,450,MA,Governador Luiz Rocha,2104628,city,295,3762.27522,0,1,0,0.0034,7841,True,False
202133,2021-08-15,474,MA,Governador Newton Bello,2104651,city,796,7841.59196,0,8,0,0.0101,10151,True,False
202133,2021-08-15,489,MA,Governador Nunes Freire,2104677,city,881,3449.62606,0,10,0,0.0114,25539,True,False
202133,2021-08-15,458,MA,Graça Aranha,2104701,city,124,1980.51429,0,3,0,0.0242,6261,True,False
202133,2021-08-15,470,MA,Grajaú,2104800,city,5418,7732.81952,0,121,0,0.0223,70065,True,False
202133,2021-08-15,473,MA,Guimarães,2104909,city,367,3059.09811,0,7,0,0.0191,11997,True,False
202133,2021-08-15,474,MA,Humberto de Campos,2105005,city,1706,5896.5851,0,9,0,0.0053,28932,True,False
202133,2021-08-15,495,MA,Icatu,2105104,city,300,1100.15035,0,15,0,0.05,27269,True,False
202133,2021-08-15,471,MA,Igarapé do Meio,2105153,city,906,6325.04887,0,29,0,0.032,14324,True,False
202133,2021-08-15,456,MA,Igarapé Grande,2105203,city,1742,15298.14701,0,14,0,0.008,11387,True,False
202133,2021-08-15,502,MA,Imperatriz,2105302,city,17798,6862.88497,4,812,1,0.0456,259337,True,False
202133,2021-08-15,457,MA,Itaipava do Grajaú,2105351,city,952,5948.14121,0,11,0,0.0116,16005,True,False
202133,2021-08-15,487,MA,Itapecuru Mirim,2105401,city,3317,4826.62282,0,84,0,0.0253,68723,True,False
202133,2021-08-15,470,MA,Itinga do Maranhão,2105427,city,915,3510.05064,0,30,0,0.0328,26068,True,False
202133,2021-08-15,453,MA,Jatobá,2105450,city,92,892.33754,0,5,0,0.0543,10310,True,False
202133,2021-08-15,458,MA,Jenipapo dos Vieiras,2105476,city,1152,6760.56338,0,21,0,0.0182,17040,True,False
202133,2021-08-15,469,MA,João Lisboa,2105500,city,707,2978.09604,0,59,0,0.0835,23740,True,False
202133,2021-08-15,468,MA,Joselândia,2105609,city,663,4093.09791,0,5,0,0.0075,16198,True,False
202133,2021-08-15,485,MA,Junco do Maranhão,2105658,city,325,7399.81785,0,2,0,0.0062,4392,True,False
202133,2021-08-15,449,MA,Lagoa do Mato,2105922,city,2421,21491.34487,0,18,1,0.0074,11265,True,False
202133,2021-08-15,457,MA,Lagoa Grande do Maranhão,2105963,city,273,2381.36776,0,10,0,0.0366,11464,True,False
202133,2021-08-15,480,MA,Lago da Pedra,2105708,city,2848,5626.67931,0,79,0,0.0277,50616,True,False
202133,2021-08-15,456,MA,Lago do Junco,2105807,city,553,5087.86457,0,4,0,0.0072,10869,True,False
202133,2021-08-15,468,MA,Lago dos Rodrigues,2105948,city,604,6819.46483,0,13,0,0.0215,8857,True,False
202133,2021-08-15,458,MA,Lago Verde,2105906,city,890,5455.43705,0,25,0,0.0281,16314,True,False
202133,2021-08-15,464,MA,Lajeado Novo,2105989,city,394,5182.84662,0,12,0,0.0305,7602,True,False
202133,2021-08-15,474,MA,Lima Campos,2106003,city,1207,10127.53818,0,12,0,0.0099,11918,True,False
202133,2021-08-15,449,MA,Loreto,2106102,city,772,6320.61569,0,6,0,0.0078,12214,True,False
202133,2021-08-15,468,MA,Luís Domingues,2106201,city,581,8319.01489,0,3,0,0.0052,6984,True,False
202133,2021-08-15,476,MA,Magalhães de Almeida,2106300,city,538,2686.10515,0,8,0,0.0149,20029,True,False
202133,2021-08-15,472,MA,Maracaçumé,2106326,city,542,2510.88669,0,7,0,0.0129,21586,True,False
202133,2021-08-15,449,MA,Marajá do Sena,2106359,city,236,3035.36977,0,4,0,0.0169,7775,True,False
202133,2021-08-15,465,MA,Maranhãozinho,2106375,city,725,4391.01205,0,9,0,0.0124,16511,True,False
202133,2021-08-15,479,MA,Mata Roma,2106409,city,418,2462.15468,0,13,0,0.0311,16977,True,False
202133,2021-08-15,485,MA,Matinha,2106508,city,390,1660.84661,0,12,0,0.0308,23482,True,False
202133,2021-08-15,450,MA,Matões,2106607,city,1017,2996.19951,0,12,0,0.0118,33943,True,False
202133,2021-08-15,456,MA,Matões do Norte,2106631,city,240,1409.02953,0,6,0,0.025,17033,True,False
202133,2021-08-15,483,MA,Milagres do Maranhão,2106672,city,239,2817.3995,0,0,0,0.0,8483,True,False
202133,2021-08-15,463,MA,Mirador,2106706,city,895,4255.62265,0,9,0,0.0101,21031,True,False
202133,2021-08-15,486,MA,Miranda do Norte,2106755,city,1377,4788.89894,0,33,0,0.024,28754,True,False
202133,2021-08-15,491,MA,Mirinzal,2106805,city,262,1745.38672,0,17,0,0.0649,15011,True,False
202133,2021-08-15,480,MA,Monção,2106904,city,2354,6992.63308,0,44,0,0.0187,33664,True,False
202133,2021-08-15,468,MA,Montes Altos,2107001,city,780,8561.08001,0,11,0,0.0141,9111,True,False
202133,2021-08-15,486,MA,Morros,2107100,city,456,2329.85898,0,18,0,0.0395,19572,True,False
202133,2021-08-15,458,MA,Nina Rodrigues,2107209,city,936,6392.56932,0,19,0,0.0203,14642,True,False
202133,2021-08-15,456,MA,Nova Colinas,2107258,city,414,7628.52405,0,5,0,0.0121,5427,True,False
202133,2021-08-15,449,MA,Nova Iorque,2107308,city,137,2926.09996,0,7,0,0.0511,4682,True,False
202133,2021-08-15,472,MA,Nova Olinda do Maranhão,2107357,city,496,2352.94118,0,12,0,0.0242,21080,True,False
202133,2021-08-15,477,MA,Olho d'Água das Cunhãs,2107407,city,913,4667.45054,0,25,0,0.0274,19561,True,False
202133,2021-08-15,475,MA,Olinda Nova do Maranhão,2107456,city,781,5264.22216,0,12,0,0.0154,14836,True,False
202133,2021-08-15,500,MA,Paço do Lumiar,2107506,city,1398,1129.72436,0,224,0,0.1602,123747,True,False
202133,2021-08-15,466,MA,Palmeirândia,2107605,city,215,1086.90157,0,15,0,0.0698,19781,True,False
202133,2021-08-15,463,MA,Paraibano,2107704,city,999,4651.05452,0,39,0,0.039,21479,True,False
202133,2021-08-15,454,MA,Parnarama,2107803,city,1665,4756.05576,0,28,0,0.0168,35008,True,False
202133,2021-08-15,449,MA,Passagem Franca,2107902,city,1321,6902.85834,0,30,0,0.0227,19137,True,False
202133,2021-08-15,451,MA,Pastos Bons,2108009,city,784,4003.4724,0,18,0,0.023,19583,True,False
202133,2021-08-15,473,MA,Paulino Neves,2108058,city,410,2536.18706,0,5,0,0.0122,16166,True,False
202133,2021-08-15,464,MA,Paulo Ramos,2108108,city,1099,5216.93724,0,32,0,0.0291,21066,True,False
202133,2021-08-15,481,MA,Pedreiras,2108207,city,4488,11451.60879,0,75,0,0.0167,39191,True,False
202133,2021-08-15,467,MA,Pedro do Rosário,2108256,city,113,445.68904,0,8,0,0.0708,25354,True,False
202133,2021-08-15,471,MA,Penalva,2108306,city,478,1234.15352,0,14,0,0.0293,38731,True,False
202133,2021-08-15,468,MA,Peri Mirim,2108405,city,302,2105.26316,0,5,0,0.0166,14345,True,False
202133,2021-08-15,475,MA,Peritoró,2108454,city,1122,4802.25989,0,10,0,0.0089,23364,True,False
202133,2021-08-15,471,MA,Pindaré-Mirim,2108504,city,1798,5437.77408,0,29,0,0.0161,33065,True,False
202133,2021-08-15,475,MA,Pinheiro,2108603,city,3220,3843.53701,0,108,0,0.0335,83777,True,False
202133,2021-08-15,467,MA,Pio XII,2108702,city,2208,10327.89186,0,29,0,0.0131,21379,True,False
202133,2021-08-15,471,MA,Pirapemas,2108801,city,712,3803.4188,0,13,0,0.0183,18720,True,False
202133,2021-08-15,458,MA,Poção de Pedras,2108900,city,1968,11184.99574,0,23,0,0.0117,17595,True,False
202133,2021-08-15,474,MA,Porto Franco,2109007,city,1803,7483.81205,0,59,0,0.0327,24092,True,False
202133,2021-08-15,467,MA,Porto Rico do Maranhão,2109056,city,232,3895.88581,0,7,0,0.0302,5955,True,False
202133,2021-08-15,478,MA,Presidente Dutra,2109106,city,2105,4382.13007,0,16,0,0.0076,48036,True,False
202133,2021-08-15,482,MA,Presidente Juscelino,2109205,city,208,1620.19006,0,1,0,0.0048,12838,True,False
202133,2021-08-15,473,MA,Presidente Médici,2109239,city,375,5304.10184,0,3,0,0.008,7070,True,False
202133,2021-08-15,468,MA,Presidente Sarney,2109270,city,216,1132.72851,0,13,0,0.0602,19069,True,False
202133,2021-08-15,466,MA,Presidente Vargas,2109304,city,430,3818.48859,0,7,0,0.0163,11261,True,False
202133,2021-08-15,458,MA,Primeira Cruz,2109403,city,82,531.39784,0,3,0,0.0366,15431,True,False
202133,2021-08-15,495,MA,Raposa,2109452,city,1618,5189.72319,0,49,0,0.0303,31177,True,False
202133,2021-08-15,466,MA,Riachão,2109502,city,2041,10037.37582,0,30,0,0.0147,20334,True,False
202133,2021-08-15,464,MA,Ribamar Fiquene,2109551,city,484,6185.30351,0,17,0,0.0351,7825,True,False
202133,2021-08-15,485,MA,Rosário,2109601,city,615,1430.43215,0,27,0,0.0439,42994,True,False
202133,2021-08-15,455,MA,Sambaíba,2109700,city,390,6867.40623,0,2,0,0.0051,5679,True,False
202133,2021-08-15,459,MA,Santa Filomena do Maranhão,2109759,city,50,638.89599,0,0,0,0.0,7826,True,False
202133,2021-08-15,470,MA,Santa Helena,2109809,city,2133,5020.83186,0,27,0,0.0127,42483,True,False
202133,2021-08-15,496,MA,Santa Inês,2109908,city,8944,9994.52447,0,207,0,0.0231,89489,True,False
202133,2021-08-15,472,MA,Santa Luzia,2110005,city,5713,7838.16044,0,99,0,0.0173,72887,True,False
202133,2021-08-15,469,MA,Santa Luzia do Paruá,2110039,city,1261,4970.24161,0,13,0,0.0103,25371,True,False
202133,2021-08-15,465,MA,Santana do Maranhão,2110237,city,212,1564.92212,0,8,0,0.0377,13547,True,False
202133,2021-08-15,469,MA,Santa Quitéria do Maranhão,2110104,city,507,1967.86213,0,19,0,0.0375,25764,True,False
202133,2021-08-15,491,MA,Santa Rita,2110203,city,814,2125.43736,0,31,0,0.0381,38298,True,False
202133,2021-08-15,458,MA,Santo Amaro do Maranhão,2110278,city,283,1764.99938,0,7,0,0.0247,16034,True,False
202133,2021-08-15,465,MA,Santo Antônio dos Lopes,2110302,city,1465,10088.14213,0,27,0,0.0184,14522,True,False
202133,2021-08-15,496,MA,São Benedito do Rio Preto,2110401,city,1578,8430.83828,0,17,0,0.0108,18717,True,False
202133,2021-08-15,471,MA,São Bento,2110500,city,916,2008.59574,0,26,0,0.0284,45604,True,False
202133,2021-08-15,465,MA,São Bernardo,2110609,city,1124,3920.88464,0,20,0,0.0178,28667,True,False
202133,2021-08-15,457,MA,São Domingos do Azeitão,2110658,city,265,3571.42857,0,4,0,0.0151,7420,True,False
202133,2021-08-15,465,MA,São Domingos do Maranhão,2110708,city,2868,8341.08888,0,20,0,0.007,34384,True,False
202133,2021-08-15,449,MA,São Félix de Balsas,2110807,city,278,6093.8185,0,2,0,0.0072,4562,True,False
202133,2021-08-15,479,MA,São Francisco do Brejão,2110856,city,538,4505.4853,0,0,0,0.0,11941,True,False
202133,2021-08-15,471,MA,São Francisco do Maranhão,2110906,city,418,3421.18186,0,25,0,0.0598,12218,True,False
202133,2021-08-15,479,MA,São João Batista,2111003,city,220,1062.75059,0,14,0,0.0636,20701,True,False
202133,2021-08-15,471,MA,São João do Carú,2111029,city,544,3445.87319,0,8,0,0.0147,15787,True,False
202133,2021-08-15,451,MA,São João do Paraíso,2111052,city,395,3528.99133,0,16,0,0.0405,11193,True,False
202133,2021-08-15,456,MA,São João do Soter,2111078,city,1197,6419.95173,0,6,0,0.005,18645,True,False
202133,2021-08-15,481,MA,São João dos Patos,2111102,city,2703,10397.7535,0,30,0,0.0111,25996,True,False
202133,2021-08-15,500,MA,São José de Ribamar,2111201,city,3831,2139.88873,0,310,1,0.0809,179028,True,False
202133,2021-08-15,458,MA,São José dos Basílios,2111250,city,581,7604.71204,0,3,0,0.0052,7640,True,False
202133,2021-08-15,514,MA,São Luís,2111300,city,45711,4121.91438,6,2531,1,0.0554,1108975,True,False
202133,2021-08-15,474,MA,São Luís Gonzaga do Maranhão,2111409,city,1161,6199.60485,0,20,0,0.0172,18727,True,False
202133,2021-08-15,475,MA,São Mateus do Maranhão,2111508,city,2154,5180.49977,0,50,0,0.0232,41579,True,False
202133,2021-08-15,467,MA,São Pedro da Água Branca,2111532,city,607,4766.39183,0,5,0,0.0082,12735,True,False
202133,2021-08-15,465,MA,São Pedro dos Crentes,2111573,city,451,9628.52263,0,2,0,0.0044,4684,True,False
202133,2021-08-15,461,MA,São Raimundo das Mangabeiras,2111607,city,2407,12681.77028,0,31,0,0.0129,18980,True,False
202133,2021-08-15,456,MA,São Raimundo do Doca Bezerra,2111631,city,163,3176.76866,0,3,0,0.0184,5131,True,False
202133,2021-08-15,449,MA,São Roberto,2111672,city,443,6525.26145,40,6,1,0.0135,6789,True,False
202133,2021-08-15,472,MA,São Vicente Ferrer,2111706,city,225,1006.71141,0,8,0,0.0356,22350,True,False
202133,2021-08-15,472,MA,Satubinha,2111722,city,344,2440.40863,0,4,0,0.0116,14096,True,False
202133,2021-08-15,465,MA,Senador Alexandre Costa,2111748,city,463,4128.76761,0,1,0,0.0022,11214,True,False
202133,2021-08-15,475,MA,Senador La Rocque,2111763,city,304,2163.70107,0,22,0,0.0724,14050,True,False
202133,2021-08-15,474,MA,Serrano do Maranhão,2111789,city,207,2009.90387,0,4,0,0.0193,10299,True,False
202133,2021-08-15,471,MA,Sítio Novo,2111805,city,1744,9603.52423,0,25,0,0.0143,18160,True,False
202133,2021-08-15,449,MA,Sucupira do Norte,2111904,city,237,2228.70039,0,6,0,0.0253,10634,True,False
202133,2021-08-15,449,MA,Sucupira do Riachão,2111953,city,216,3805.49683,0,3,0,0.0139,5676,True,False
202133,2021-08-15,454,MA,Tasso Fragoso,2112001,city,968,11279.42205,0,9,0,0.0093,8582,True,False
202133,2021-08-15,465,MA,Timbiras,2112100,city,576,1973.75184,0,26,0,0.0451,29183,True,False
202133,2021-08-15,499,MA,Timon,2112209,city,6059,3559.4694,0,320,0,0.0528,170222,True,False
202133,2021-08-15,487,MA,Trizidela do Vale,2112233,city,1689,7638.3864,0,33,0,0.0195,22112,True,False
202133,2021-08-15,455,MA,Tufilândia,2112274,city,289,4936.79535,0,5,0,0.0173,5854,True,False
202133,2021-08-15,486,MA,Tuntum,2112308,city,2185,5197.43102,0,21,0,0.0096,42040,True,False
202133,2021-08-15,467,MA,Turiaçu,2112407,city,323,904.53387,0,6,0,0.0186,35709,True,False
202133,2021-08-15,466,MA,Turilândia,2112456,city,852,3293.64466,14,10,0,0.0117,25868,True,False
202133,2021-08-15,474,MA,Tutóia,2112506,city,1573,2648.23731,0,50,0,0.0318,59398,True,False
202133,2021-08-15,495,MA,Urbano Santos,2112605,city,1869,5585.941,0,38,0,0.0203,33459,True,False
202133,2021-08-15,486,MA,Vargem Grande,2112704,city,2110,3690.87601,0,33,0,0.0156,57168,True,False
202133,2021-08-15,493,MA,Viana,2112803,city,328,622.99379,0,40,0,0.122,52649,True,False
202133,2021-08-15,463,MA,Vila Nova dos Martírios,2112852,city,610,4485.95382,0,6,0,0.0098,13598,True,False
202133,2021-08-15,492,MA,Vitória do Mearim,2112902,city,2019,6144.06135,0,35,0,0.0173,32861,True,False
202133,2021-08-15,483,MA,Vitorino Freire,2113009,city,2293,7274.28463,0,59,0,0.0257,31522,True,False
202133,2021-08-15,491,MA,Zé Doca,2114007,city,5218,10043.1134,0,70,0,0.0134,51956,True,False
202133,2021-08-15,447,MS,Água Clara,5000203,city,2893,18337.98174,0,64,0,0.0221,15776,True,False
202133,2021-08-15,503,MS,Alcinópolis,5000252,city,413,7624.14621,0,9,0,0.0218,5417,True,False
202133,2021-08-15,463,MS,Amambai,5000609,city,3253,8168.03093,0,82,0,0.0252,39826,True,False
202133,2021-08-15,447,MS,Anastácio,5000708,city,2572,10191.38566,2,78,0,0.0303,25237,True,False
202133,2021-08-15,405,MS,Anaurilândia,5000807,city,561,6181.13706,0,15,0,0.0267,9076,True,False
202133,2021-08-15,433,MS,Angélica,5000856,city,1390,12714.96524,0,20,0,0.0144,10932,True,False
202133,2021-08-15,402,MS,Antônio João,5000906,city,538,5964.52328,0,16,0,0.0297,9020,True,False
202133,2021-08-15,439,MS,Aparecida do Taboado,5001003,city,3635,13943.76462,0,60,0,0.0165,26069,True,False
202133,2021-08-15,443,MS,Aquidauana,5001102,city,5595,11649.21193,-1,155,0,0.0277,48029,True,False
202133,2021-08-15,417,MS,Aral Moreira,5001243,city,558,4524.81349,0,15,0,0.0269,12332,True,False
202133,2021-08-15,424,MS,Bandeirantes,5001508,city,635,8739.33388,3,11,0,0.0173,7266,True,False
202133,2021-08-15,483,MS,Bataguassu,5001904,city,3494,14979.63558,0,48,0,0.0137,23325,True,False
202133,2021-08-15,507,MS,Batayporã,5002001,city,1087,9577.93638,2,26,0,0.0239,11349,True,False
202133,2021-08-15,465,MS,Bela Vista,5002100,city,1073,4337.98262,0,31,0,0.0289,24735,True,False
202133,2021-08-15,454,MS,Bodoquena,5002159,city,581,7412.60526,0,18,0,0.031,7838,True,False
202133,2021-08-15,465,MS,Bonito,5002209,city,3164,14258.67508,2,69,0,0.0218,22190,True,False
202133,2021-08-15,468,MS,Brasilândia,5002308,city,1271,10723.02371,0,25,0,0.0197,11853,True,False
202133,2021-08-15,450,MS,Caarapó,5002407,city,4072,13310.23437,-1,56,0,0.0138,30593,True,False
202133,2021-08-15,458,MS,Camapuã,5002605,city,920,6718.76141,0,32,0,0.0348,13693,True,False
202133,2021-08-15,520,MS,Campo Grande,5002704,city,130930,14449.96755,158,3857,7,0.0295,906092,True,False
202133,2021-08-15,433,MS,Caracol,5002803,city,362,5855.71013,0,11,0,0.0304,6182,True,False
202133,2021-08-15,428,MS,Cassilândia,5002902,city,2973,13512.40796,1,94,0,0.0316,22002,True,False
202133,2021-08-15,498,MS,Chapadão do Sul,5002951,city,5127,19822.15349,7,73,0,0.0142,25865,True,False
202133,2021-08-15,439,MS,Corguinho,5003108,city,264,4360.75322,0,11,0,0.0417,6054,True,False
202133,2021-08-15,413,MS,Coronel Sapucaia,5003157,city,1076,7008.85878,0,34,0,0.0316,15352,True,False
202133,2021-08-15,496,MS,Corumbá,5003207,city,15372,13717.89609,3,457,0,0.0297,112058,True,False
202133,2021-08-15,443,MS,Costa Rica,5003256,city,3772,17841.26384,4,74,0,0.0196,21142,True,False
202133,2021-08-15,490,MS,Coxim,5003306,city,4260,12732.00036,3,102,2,0.0239,33459,True,False
202133,2021-08-15,456,MS,Deodápolis,5003454,city,1955,15056.99322,0,38,0,0.0194,12984,True,False
202133,2021-08-15,403,MS,Dois Irmãos do Buriti,5003488,city,1101,9601.46507,0,28,0,0.0254,11467,True,False
202133,2021-08-15,456,MS,Douradina,5003504,city,627,10493.72385,0,13,0,0.0207,5975,True,False
202133,2021-08-15,506,MS,Dourados,5003702,city,38226,16952.03885,0,656,2,0.0172,225495,True,False
202133,2021-08-15,419,MS,Eldorado,5003751,city,1330,10725.80645,0,46,0,0.0346,12400,True,False
202133,2021-08-15,457,MS,Fátima do Sul,5003801,city,2798,14595.72248,0,70,0,0.025,19170,True,False
202133,2021-08-15,410,MS,Figueirão,5003900,city,184,6015.03759,0,6,0,0.0326,3059,True,False
202133,2021-08-15,457,MS,Glória de Dourados,5004007,city,1227,12331.65829,0,26,0,0.0212,9950,True,False
202133,2021-08-15,468,MS,Guia Lopes da Laguna,5004106,city,1050,10688.11075,0,32,0,0.0305,9824,True,False
202133,2021-08-15,433,MS,Iguatemi,5004304,city,943,5829.62413,0,14,0,0.0148,16176,True,False
202133,2021-08-15,426,MS,Inocência,5004403,city,1088,14338.4291,1,11,0,0.0101,7588,True,False
202133,2021-08-15,455,MS,Itaporã,5004502,city,1983,7880.93156,0,49,0,0.0247,25162,True,False
202133,2021-08-15,444,MS,Itaquiraí,5004601,city,2227,10418.22605,0,48,0,0.0216,21376,True,False
202133,2021-08-15,448,MS,Ivinhema,5004700,city,4846,20859.15978,-1,70,0,0.0144,23232,True,False
202133,2021-08-15,407,MS,Japorã,5004809,city,216,2336.9036,0,8,0,0.037,9243,True,False
202133,2021-08-15,402,MS,Jaraguari,5004908,city,303,4170.68135,1,10,0,0.033,7265,True,False
202133,2021-08-15,466,MS,Jardim,5005004,city,2240,8537.23607,4,68,0,0.0304,26238,True,False
202133,2021-08-15,470,MS,Jateí,5005103,city,485,12061.6762,0,5,0,0.0103,4021,True,False
202133,2021-08-15,425,MS,Juti,5005152,city,648,9547.66465,0,11,0,0.017,6787,True,False
202133,2021-08-15,485,MS,Ladário,5005202,city,2748,11600.32082,0,63,0,0.0229,23689,True,False
202133,2021-08-15,440,MS,Laguna Carapã,5005251,city,606,8168.21674,0,10,0,0.0165,7419,True,False
202133,2021-08-15,447,MS,Maracaju,5005400,city,6322,13164.79947,0,105,0,0.0166,48022,True,False
202133,2021-08-15,487,MS,Miranda,5005608,city,3003,10641.38909,17,94,0,0.0313,28220,True,False
202133,2021-08-15,486,MS,Mundo Novo,5005681,city,2338,12656.30921,1,36,0,0.0154,18473,True,False
202133,2021-08-15,491,MS,Naviraí,5005707,city,9401,16881.25123,3,244,0,0.026,55689,True,False
202133,2021-08-15,408,MS,Nioaque,5005806,city,1055,7610.73438,0,20,0,0.019,13862,True,False
202133,2021-08-15,450,MS,Nova Alvorada do Sul,5006002,city,2444,10896.12127,2,38,1,0.0155,22430,True,False
202133,2021-08-15,503,MS,Nova Andradina,5006200,city,3934,7123.71433,0,96,0,0.0244,55224,True,False
202133,2021-08-15,431,MS,Novo Horizonte do Sul,5006259,city,501,13599.34853,0,10,0,0.02,3684,True,False
202133,2021-08-15,485,MS,Paraíso das Águas,5006275,city,549,9709.93987,0,14,0,0.0255,5654,True,False
202133,2021-08-15,492,MS,Paranaíba,5006309,city,4961,11734.79042,0,146,0,0.0294,42276,True,False
202133,2021-08-15,458,MS,Paranhos,5006358,city,548,3804.49875,0,13,0,0.0237,14404,True,False
202133,2021-08-15,407,MS,Pedro Gomes,5006408,city,645,8463.45624,1,16,0,0.0248,7621,True,False
202133,2021-08-15,513,MS,Ponta Porã,5006606,city,9772,10402.71671,4,323,0,0.0331,93937,True,False
202133,2021-08-15,449,MS,Porto Murtinho,5006903,city,1458,8428.72008,1,38,0,0.0261,17298,True,False
202133,2021-08-15,465,MS,Ribas do Rio Pardo,5007109,city,2741,10978.93135,2,54,0,0.0197,24966,True,False
202133,2021-08-15,451,MS,Rio Brilhante,5007208,city,4956,12978.57854,0,81,0,0.0163,38186,True,False
202133,2021-08-15,422,MS,Rio Negro,5007307,city,538,11224.70269,0,9,0,0.0167,4793,True,False
202133,2021-08-15,507,MS,Rio Verde de Mato Grosso,5007406,city,2182,10924.74841,0,70,0,0.0321,19973,True,False
202133,2021-08-15,424,MS,Rochedo,5007505,city,416,8190.5887,0,10,0,0.024,5079,True,False
202133,2021-08-15,419,MS,Santa Rita do Pardo,5007554,city,613,7759.49367,0,10,0,0.0163,7900,True,False
202133,2021-08-15,464,MS,São Gabriel do Oeste,5007695,city,4213,15477.02142,0,85,0,0.0202,27221,True,False
202133,2021-08-15,485,MS,Selvíria,5007802,city,653,9981.65699,0,16,0,0.0245,6542,True,False
202133,2021-08-15,407,MS,Sete Quedas,5007703,city,738,6851.7315,0,21,0,0.0285,10771,True,False
202133,2021-08-15,515,MS,Sidrolândia,5007901,city,5294,8935.77517,1,148,0,0.028,59245,True,False
202133,2021-08-15,496,MS,Sonora,5007935,city,2016,10222.60534,1,33,0,0.0164,19721,True,False
202133,2021-08-15,460,MS,Tacuru,5007950,city,733,6278.9104,0,16,0,0.0218,11674,True,False
202133,2021-08-15,450,MS,Taquarussu,5007976,city,264,7357.85953,0,6,0,0.0227,3588,True,False
202133,2021-08-15,436,MS,Terenos,5008008,city,1743,7827.02411,1,73,0,0.0419,22269,True,False
202133,2021-08-15,502,MS,Três Lagoas,5008305,city,19653,15941.62929,15,503,0,0.0256,123281,True,False
202133,2021-08-15,461,MS,Vicentina,5008404,city,926,15157.96366,0,29,0,0.0313,6109,True,False
202133,2021-08-15,503,PA,Abaetetuba,1500107,city,9129,5738.62208,1,223,0,0.0244,159080,True,False
202133,2021-08-15,466,PA,Abel Figueiredo,1500131,city,1057,14119.69009,0,11,0,0.0104,7486,True,False
202133,2021-08-15,492,PA,Acará,1500206,city,1593,2861.5567,0,36,0,0.0226,55669,True,False
202133,2021-08-15,486,PA,Afuá,1500305,city,3083,7791.84674,0,16,0,0.0052,39567,True,False
202133,2021-08-15,473,PA,Água Azul do Norte,1500347,city,1246,4512.04056,0,18,0,0.0144,27615,True,False
202133,2021-08-15,480,PA,Alenquer,1500404,city,3615,6331.88538,0,141,0,0.039,57092,True,False
202133,2021-08-15,478,PA,Almeirim,1500503,city,3733,10954.92429,0,48,0,0.0129,34076,True,False
202133,2021-08-15,500,PA,Altamira,1500602,city,13985,12059.25722,0,301,0,0.0215,115969,True,False
202133,2021-08-15,480,PA,Anajás,1500701,city,1363,4591.08057,0,22,0,0.0161,29688,True,False
202133,2021-08-15,509,PA,Ananindeua,1500800,city,25406,4743.93471,0,815,0,0.0321,535547,True,False
202133,2021-08-15,479,PA,Anapu,1500859,city,1674,5851.71462,0,46,0,0.0275,28607,True,False
202133,2021-08-15,483,PA,Augusto Corrêa,1500909,city,2022,4351.10069,0,47,0,0.0232,46471,True,False
202133,2021-08-15,479,PA,Aurora do Pará,1500958,city,1693,5328.4235,0,15,0,0.0089,31773,True,False
202133,2021-08-15,447,PA,Aveiro,1501006,city,849,5175.56693,0,14,0,0.0165,16404,True,False
202133,2021-08-15,477,PA,Bagre,1501105,city,921,2940.14366,0,12,0,0.013,31325,True,False
